30;10.00;316.19;0.48;1005
40;6.40;30.62;0.02;23
40;6.40;316.19;0.50;1060
50;10.30;3.99;0.02;6
50;10.30;316.19;0.54;1141
10;15.30;172.58;0.02;51
10;15.30;316.19;0.46;676
20;4.12;0.86;0.26;2
20;4.12;316.19;0.45;915
30;7.07;38.72;0.03;26
30;7.07;316.19;0.50;1046
40;13.42;0.86;0.25;4
40;13.42;316.19;0.53;1117
50;7.21;0.75;0.14;3
50;7.21;316.19;0.50;1088
10;21.95;170.03;0.02;92
10;21.95;316.19;0.48;840
20;3.61;133.77;0.02;59
20;3.61;316.19;0.47;935
30;16.28;0.86;0.04;6
30;16.28;316.19;0.50;1078
40;9.85;0.86;0.27;3
40;9.85;316.19;0.50;1077
50;2.83;16.28;0.03;10
50;2.83;316.19;0.48;1073
10;30.08;120.50;0.03;57
10;30.08;316.19;0.49;867
20;2.24;71.62;0.03;52
20;2.24;316.19;0.46;933
30;8.25;95.73;0.02;74
30;8.25;316.19;0.48;1005
40;7.28;2.32;0.06;5
40;7.28;316.19;0.47;1053
50;2.83;20.18;0.02;7
50;2.83;316.19;0.49;1060
10;13.89;232.15;0.02;129
10;13.89;316.19;0.49;766
20;17.72;50.19;0.02;35
20;17.72;316.19;0.50;977
30;11.40;56.22;0.02;42
30;11.40;316.19;0.48;1009
40;4.12;0.86;0.12;4
40;4.12;316.19;0.46;1016
50;10.82;1.64;0.10;8
50;10.82;316.19;0.52;1107
10;11.66;91.17;0.02;44
10;11.66;316.19;0.45;638
20;20.62;5.83;0.04;5
20;20.62;316.19;0.49;1002
30;8.25;0.86;0.17;4
30;8.25;316.19;0.48;1009
40;7.00;0.82;0.09;5
40;7.00;316.19;0.48;1044
50;13.00;1.82;0.05;8
50;13.00;316.19;0.52;1108
10;11.05;137.02;0.02;71
10;11.05;316.19;0.46;726
20;15.13;128.72;0.02;40
20;15.13;316.19;0.50;978
30;6.00;6.55;0.06;9
30;6.00;316.19;0.47;988
40;9.85;0.86;0.13;4
40;9.85;316.19;0.52;1084
50;7.62;0.76;0.16;4
50;7.62;316.19;0.50;1089
10;7.81;118.90;0.03;19
10;7.81;316.19;0.43;587
20;4.00;71.36;0.02;47
20;4.00;316.19;0.46;911
30;3.61;74.01;0.02;55
30;3.61;316.19;0.48;1017
40;2.24;22.78;0.02;14
40;2.24;316.19;0.46;1014
50;2.00;6.06;0.05;10
50;2.00;316.19;0.46;1040
10;12.81;23.00;0.02;7
