30;3.61;263.72;0.00;3187
40;2.24;0.05;0.00;5
40;2.24;263.72;0.00;3187
50;2.00;0.05;0.47;2
50;2.00;263.72;0.50;1922
10;12.81;0.48;0.41;2
10;12.81;263.72;0.48;1114
20;10.00;0.05;0.02;4
20;10.00;263.72;0.49;1577
30;10.77;0.05;0.32;3
30;10.77;263.72;0.50;2139
40;6.08;0.05;0.10;4
40;6.08;263.72;0.49;2015
50;7.07;0.05;1.37;4
50;7.07;263.72;0.50;1983
10;24.08;21.05;0.02;6
10;24.08;263.72;0.49;1406
20;18.38;0.05;0.37;3
20;18.38;263.72;0.50;1924
30;3.61;0.59;0.33;7
30;3.61;263.72;0.49;1775
40;8.00;0.05;0.29;4
40;8.00;263.72;0.49;1883
50;5.00;0.05;0.27;3
50;5.00;263.72;0.49;2079
